system:index,VHI_M,VHI_class,adm4_id,month,season,year,ym,.geo
VHI_M_2022-02_000000000000000000f5,0.47311994063287355,2.3261751333102882,246,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000f6,0.46520703475022357,2.266411754038136,247,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000f7,0.520439240211352,2.7212165521275034,248,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000f8,0.5115250452912072,2.585787085727639,249,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000000,0.5397967799409716,2.8196468775921324,1,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000f2,0.5361314743311342,2.7541589297463247,243,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000f3,0.5278217990610484,2.700689700192573,244,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000106,0.5315907628196759,2.72048928384736,263,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000107,0.49341880402803523,2.4788962871007785,264,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000108,0.5448030992273875,2.7771679635128237,265,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_0000000000000000012c,0.5338239787062289,2.7368642536167656,301,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_0000000000000000012d,0.495107766886405,2.4763658266869304,302,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_0000000000000000012e,0.5514414109132796,2.864923296995387,303,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000a5,0.40769943015310217,1.909571198280494,166,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000a6,0.3833888130211282,1.7233320888425536,167,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000c1,45.84587774551589,2.817447928281522,194,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000120,2.7343775224442526,2.8090213767405365,289,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001d9,5.489896107841275,2.179674191078025,474,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001da,0.42890579563176495,2.0361675732417215,475,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001db,0.40177802115310485,1.826367377573672,476,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001dc,0.41731851643758355,1.9746109746109748,477,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001e2,54.57783890642739,2.837391987431265,483,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001e3,4.527979642142115,2.438301105800956,484,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001e4,80.5295453899005,3.2856555128908393,485,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001e5,26.610913014339626,2.7985207100591722,486,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001e6,1.0958008976760445,2.5570995758432646,487,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001e7,15.97307529375831,2.4257951172859715,488,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001e8,0.5204703402915727,2.672076808778146,489,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001e9,58.72242688176082,3.280160857908847,490,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000e2,0.49965350797205144,2.5282414378624294,227,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000e3,0.523920944256266,2.676884323096359,228,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000e4,25.357264535286394,3.345750551876379,229,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000e5,1.274034606518777,3.2283697133111646,230,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000e6,0.43241118992599853,2.1655844155844157,231,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000e7,0.4457563427751678,2.217436537661257,232,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_0000000000000000017f,0.4750758118578383,2.315194482454899,384,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000180,0.4335594217169333,2.049590100033646,385,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000203,0.38913369452017826,1.825822325822326,516,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000204,0.3730387635624891,1.6874355341456506,517,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000205,0.4767235637364177,2.37104905891276,518,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000206,0.43737072272650834,2.0733490848187586,519,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000207,0.5450424382750266,2.795520934761441,520,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000208,0.41884538589150555,1.9645873462735217,521,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000209,0.50108578487487,2.5299974140160333,522,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_0000000000000000000e,0.5834704437438119,3.028095560873715,15,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000124,0.6093979219831541,3.2577715682850172,293,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000125,13.581018539733627,3.008338847810033,294,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000126,0.4569119507697021,2.21655209345914,295,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000127,0.6061484811782348,3.1846954830606315,296,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000128,0.3852746977119111,1.7874760005907548,297,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000129,0.44651039900537676,2.139495079161318,298,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_0000000000000000012a,0.4111851379216911,1.9483453532287804,299,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_0000000000000000012b,0.4339509191056207,2.061683754951916,300,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000174,0.4210897000486547,1.9939957551385166,373,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000175,0.4202973902558466,2.003127862008951,374,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000176,0.4221937339707451,2.005727488691464,375,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000177,0.4280617189417414,2.0354903716972683,376,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000195,0.5571327436520558,2.9118517449204244,406,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000196,0.5593768497305212,2.873038133157093,407,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000197,3.396741356566237,3.45667397154666,408,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000198,0.5161860111577832,2.6652395302920087,409,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000199,0.5279901951175892,2.7005984782412558,410,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000035,0.7431053057687961,4.163178807947019,54,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000ce,0.5914722769452044,3.1094328789770618,207,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000cf,0.5267101401096177,2.6910644847699294,208,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000d0,3.410403429959971,3.2948921539579787,209,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000d1,27.259933424396262,3.3298833228966376,210,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001ea,0.6625967300662634,3.5644194876927835,491,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001eb,0.6737681335987751,3.629555481759096,492,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001ec,0.7000450508238186,3.8447326075891164,493,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001ed,0.7179309401058949,3.915133570021938,494,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001f4,8.997423783470667,3.020409841965104,501,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001f5,0.6132985474310928,3.28985451870815,502,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001f6,0.6752389104651213,3.683673004148999,503,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001f7,50.29769904213333,3.478410889371556,504,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001f8,0.5767698808780897,3.019552824241948,505,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001f9,0.5636860835170698,2.9342590049346,506,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001fa,26.879606190311726,3.821451677079757,507,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001fb,8.091371706829504,3.9360524690366288,508,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001fc,0.6854133045070419,3.582723532552372,509,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000001fd,0.7529632498465983,4.18597357533698,510,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000049,0.554882126240526,2.87190528249407,74,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_0000000000000000004a,37.3431826818808,3.140465819862198,75,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000fd,71.37982659197372,3.491325499896927,254,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_000000000000000000fe,5.995200698598351,3.2067631196673956,255,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000191,0.5263132437405983,2.7465016146393975,402,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_0000000000000000016e,19.107281830255907,4.068741345382989,367,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_0000000000000000016f,0.6941028582339583,3.8037789889782214,368,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000170,0.6411985287252879,3.455152325022566,369,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000181,35.905503172632336,3.292806518818515,386,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000182,0.6594549410790419,3.5546443383090542,387,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-02_00000000000000000228,0.6878857217290966,3.7551890721306,553,2,Dry,2022,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000017,46.58184701130864,3.070066423826869,24,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000018,232.38469061031705,4.744266551276502,25,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000019,30.154424828930168,2.706569722150091,26,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000001a,13.754626427159428,2.9539164223873473,27,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000005b,160.32656587126903,4.661554548623213,92,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000005c,60.28912947686381,2.8038823293976387,93,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000005d,254.0,5.0,94,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000005e,35.333504700021344,2.706870983687592,95,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000005f,81.83516332961842,3.8839354342813226,96,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000b6,0.6320559061367699,3.287136294027566,183,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000b7,0.6512681733272562,3.731815306767869,184,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000b8,0.5374814319012334,2.846654275092937,185,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000b9,39.49037080344637,3.9032053818757424,186,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000ba,0.7163573484420777,3.9050666666666665,187,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000bb,0.5993019828997036,3.196039603960396,188,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001a0,34.336330464629405,4.714592274678113,417,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001a1,0.666887170068278,3.5641876602805866,418,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001a2,19.725617664761323,3.765735178897884,419,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001a3,0.6330283757077849,3.412651492757907,420,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001cb,41.38097567694369,2.6496406854615815,460,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001cc,79.84753504011367,2.8947008547008553,461,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000021b,0.4676640977270355,2.045045045045045,540,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000021c,0.5102065169940824,2.571739130434782,541,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000021d,24.936766101232745,2.9380909500225134,542,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000bf,0.5860402773979615,3.089485458612976,192,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000c0,0.6523679384852603,3.6520487639688457,193,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000010a,0.5789873535979022,2.988733168452873,267,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000010b,56.62341283046397,3.655893307701551,268,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000226,3.029158836874393,2.736610955227523,551,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000227,0.7195735469499395,3.7258485639686687,552,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001a4,0.5530736956615651,2.917910447761195,421,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001a5,0.48058272839904126,2.1430317848410763,422,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001a6,0.435960120825507,2.0,423,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001a7,0.43662500519524594,1.9507352941176472,424,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001a8,0.4579620560496644,2.0,425,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001a9,0.43776171833742417,1.8859374999999996,426,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001aa,0.4387364205488575,2.078412848370335,427,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001fe,0.6379356232915051,3.3655485040797832,511,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001ff,61.91027115008837,3.367830777967061,512,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000200,0.5569923839909491,2.5909888823873612,513,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000201,101.80209541644432,3.0571955719557193,514,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000202,0.5328553039692888,2.5512489233419466,515,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000002,18.675670032341294,2.98420013166557,3,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000000d,17.18723675073132,3.4179944579147903,14,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000027,53.518000163469395,3.321225800446761,40,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000070,0.5533588087293995,2.8571428571428568,113,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000071,0.5563751873654524,2.9511155002917815,114,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001b0,56.01790072984956,3.059170869725674,433,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001b1,7.652679936882491,3.5849913206035517,434,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001b2,91.05259475431686,3.7140311274800992,435,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001cd,1.381559690511324,2.750763831797489,462,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001ce,0.5688394826962007,2.9658003700114524,463,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000001cf,22.34334359290711,3.0085380987838164,464,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000001c,0.43747406318976734,2.0998630033250953,29,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000001d,0.4881320965518288,2.4283910386965384,30,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000001e,0.4260554329373006,2.0350602907614066,31,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000026,0.462654810789366,2.2576698663655184,39,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000f9,0.4465470140276928,2.0940694235458928,250,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000fa,0.4495656552632945,2.132244679427118,251,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000fb,0.472558345035964,2.2854875064682205,252,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000fc,0.4554246805175524,2.1811731044349068,253,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000163,0.49401801317000993,2.384375383608168,356,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000164,0.47339635871839314,2.2625689384807397,357,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000165,0.49192685602012853,2.404213313928868,358,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000166,0.4750169826941931,2.245781220239985,359,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000149,0.5237832151768864,2.864259450266519,330,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000014a,0.46114572290471423,2.1667037423638322,331,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000014b,0.5037180196769241,2.5676429567642973,332,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000014c,0.5234946233806882,2.810123162251993,333,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000014d,0.5109689464769284,2.6347967778211285,334,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000014e,0.49062016820086946,2.47999030420555,335,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000158,0.46484795975604637,2.210096859407103,345,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000159,0.4895327940163987,2.4579833046243533,346,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000015a,0.4842237579146656,2.3405085748078065,347,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000015b,0.487778837815199,2.386684123185202,348,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000015c,0.4687556349024179,2.188996485835998,349,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_0000000000000000015d,0.4907111581899504,2.3649848389652255,350,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_00000000000000000008,0.5233892739960726,2.776285911738571,9,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000c2,0.45897432312338315,2.183021050196622,195,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000c3,0.5289048489815443,2.7523232396210555,196,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000c4,0.5148085840130443,2.665605095541402,197,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000c5,0.4829104093096651,2.3794276233927825,198,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2022-03_000000000000000000c6,0.5269685853874038,2.695028813158688,199,3,Dry,2022,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
