GID_1,GID_0GHSL,Tot_Pop,UCentre_Pop,UCluster_Pop,Rural_Pop,UCentre_share,UCluster_share,Urban_share,Rural_share,DEGURBA_L1,DUC_Pop,SDUC_Pop,SUrb_Pop,RC_Pop,LDR_Pop,VLDR_Pop,DUC_share,SDUC_share,SUrb_share,RC_share,LDR_share,VLDR_share,DEGURBA_L2
AFG.1_1,AFG,558995.816797574,53320.5319127608,230273.285051015,275401.999833798,0.0953862807386079,0.411940980829205,0.507327261567813,0.492672738432187,2,128462.703980062,35872.9601525515,65937.6209184015,160156.719002094,96157.8905589115,19087.390272792,0.229809776960427,0.0641739331039431,0.117957270764835,0.286507902544986,0.172018980588781,0.0341458552984199,21
AFG.2_1,AFG,289814.676416092,0,183637.488662683,106177.187753409,0,0.633637643661052,0.633637643661052,0.366362356338948,2,105015.239385702,21551.8248302266,57070.4244467542,68813.5442754403,31913.4265619516,5450.21691601723,0.362353075711492,0.0743641595268429,0.196920408422716,0.237439818874609,0.110116668198449,0.01880586926589,21
AFG.3_1,AFG,724872.17008663,155909.734953206,368269.820719864,200692.614413559,0.215085833595423,0.508047950959205,0.723133784554628,0.276866215445372,2,171481.137635086,57470.3758223429,139318.307262436,97503.9706342407,92099.8584109731,11088.7853683457,0.236567417969146,0.0792834629248832,0.192197070065175,0.134511952117831,0.127056689733262,0.01529757359428,22
AFG.4_1,AFG,1071161.58027814,323023.961856354,425115.679482795,323021.938938996,0.301564178368379,0.396873531790047,0.698437710158426,0.301562289841574,2,191233.890331414,42575.3538031224,191306.435348259,171652.612235634,134434.955165426,16934.3715379362,0.178529452374269,0.0397469014824701,0.178597177933308,0.160249037489807,0.125503899356172,0.0158093529955946,22
AFG.5_1,AFG,279480.562795997,0,187392.636927247,92087.9258687496,0,0.67050329029154,0.67050329029154,0.32949670970846,2,159324.489666224,10031.0823444128,18037.0649166107,75708.3082721233,15097.7317215204,1281.88587510586,0.570073596790774,0.0358918782904229,0.0645378152103431,0.270889350997141,0.0540206859843088,0.00458667272701019,23
AFG.6_1,AFG,335554.609862387,0,246048.401034176,89506.2088282108,0,0.733258890810894,0.733258890810894,0.266741109189106,2,229234.547374248,4994.91388177872,11818.9397781491,73932.3788143992,14147.8272826076,1426.00273120403,0.683151238685884,0.0148855468974995,0.0352221052275102,0.220328902185904,0.0421625180128196,0.00424968899038176,23
AFG.7_1,AFG,307069.734875403,0,127174.785827494,179894.949047909,0,0.414156041392672,0.414156041392672,0.585843958607328,1,78121.7234490644,14933.3391991891,34119.7231792407,106040.945640288,61092.3713502483,12761.6320573725,0.254410365387403,0.0486317520196136,0.111113923985655,0.345331804462317,0.198952760274591,0.0415593938704205,13
AFG.8_1,AFG,666336.431412554,63013.5145057216,479507.885612025,123815.031294808,0.0945671158518835,0.719618293413021,0.814185409264905,0.185814590735095,2,311842.804072607,34532.638257347,133132.443282071,81205.5054252837,37871.4344768221,4738.09139270196,0.467996029290395,0.0518246288652445,0.199797635257382,0.121868626112995,0.0568353052474396,0.00711065937466118,23
AFG.9_1,AFG,1588217.33816943,245548.592420232,889132.691839356,453536.053909842,0.154606417219478,0.559830616673764,0.714437033893242,0.285562966106758,2,478895.50748989,108321.926580116,301915.25776935,275358.9309608,159407.285486935,18769.8374621067,0.301530209991198,0.0682034655943042,0.190096941088262,0.173376101836401,0.100368684849308,0.0118181794210487,22
AFG.10_1,AFG,451014.328698844,65560.0632752478,287504.329311371,97949.9361122251,0.145361375689295,0.637461630411628,0.782823006100923,0.217176993899077,2,234507.300590664,20648.0302935839,32348.9984271228,80541.8349015117,16420.4752975106,987.625913202763,0.519955322189446,0.04578131775359,0.0717249904685917,0.178579326146624,0.0364078794234386,0.00218978832901389,23
