GID_2,GID_0GHSL,Tot_Pop,UCentre_Pop,UCluster_Pop,Rural_Pop,UCentre_share,UCluster_share,Urban_share,Rural_share,DEGURBA_L1,DUC_Pop,SDUC_Pop,SUrb_Pop,RC_Pop,LDR_Pop,VLDR_Pop,DUC_share,SDUC_share,SUrb_share,RC_share,LDR_share,VLDR_share,DEGURBA_L2
AFG.1.1_1,AFG,188933.18316105,0,160196.211477898,28736.971683152,0,0.847898758691552,0.847898758691552,0.152101241308448,2,127570.726756811,0,32625.4847210869,11234.7441995591,15424.8729627877,2077.35452080518,0.675216098212179,0,0.172682660479374,0.0594641132467577,0.0816419471937828,0.0109951808679072,23
AFG.1.2_1,AFG,131096.517060697,0,97995.5444757305,33100.9725849666,0,0.747506849707983,0.747506849707983,0.252493150292017,2,76667.9969827048,12915.8224737644,8411.72501926124,27673.5224824753,5125.66709451564,301.783007975668,0.584821005940287,0.0985214768732906,0.0641643668944054,0.211092736122521,0.039098423127004,0.00230199104249233,23
AFG.1.3_1,AFG,553971.169773025,314657.413125422,191134.1351905,48179.6214571036,0.568003228858181,0.345025419407317,0.913028648265497,0.0869713517345026,3,104658.180901632,14528.8386870325,71947.1156018358,27040.8295708038,16430.8536077533,4707.93827854656,0.188923515540552,0.0262267054312326,0.129875198435533,0.0488127018990592,0.0296601240358508,0.00849852579959261,30
AFG.1.4_1,AFG,31165.199851077,0,12852.2002997845,18312.9995512925,0,0.412389471628573,0.412389471628573,0.587610528371427,1,5802.74838779867,0,7049.45191198587,10798.0366717987,6782.47414318472,732.488736309111,0.186193203172998,0,0.226196268455575,0.346477376156646,0.217629733664305,0.0235034185504765,13
AFG.1.5_1,AFG,208944.337771438,53787.0740497112,117174.070437536,37983.1932841912,0.257422979839484,0.560790838781719,0.818213818621203,0.181786181378797,2,109581.60219799,0,7592.46823954582,29271.052271232,7234.620330818,1477.52068214118,0.524453561971418,0,0.0363372768103012,0.140090191404236,0.0346246297362308,0.00707136023833021,23
AFG.1.6_1,AFG,79963.2427239716,0,67594.691319406,12368.5514045656,0,0.845322038186207,0.845322038186207,0.154677961813793,2,58331.6913813949,0,9262.99993801117,10104.8063049316,2080.12385588884,183.621243745089,0.729481314092682,0,0.115840724093525,0.126368140669493,0.0260135005163473,0.00229632062795325,23
AFG.1.7_1,AFG,285227.926869646,106400.319736734,121195.539142251,57632.0679906607,0.373036122039203,0.424907688641721,0.797943810680924,0.202056189319076,2,68042.3060517609,11840.1844840944,41313.0486063957,37767.6258625686,18161.5154116303,1702.92671646178,0.23855415140628,0.0415113085665891,0.144842228668852,0.132412089787509,0.0636736928636389,0.00597040666792788,23
AFG.1.8_1,AFG,22340.9511793256,0,5746.10602617264,16594.8451531529,0,0.257200599027767,0.257200599027767,0.742799400972233,1,0,5148.89424318075,597.211782991886,14377.8188646436,2146.00450706482,71.0217814445496,0,0.230468891044602,0.0267317079831654,0.64356341631277,0.0960569892409389,0.00317899541852423,13
AFG.1.9_1,AFG,170495.564597256,0,120457.106471062,50038.4581261948,0,0.706511672345288,0.706511672345288,0.293488327654712,2,118285.284955502,0,2171.82151556015,45113.8908614516,4720.71586213261,203.85140261054,0.693773384867309,0,0.0127382874779788,0.264604483805895,0.0276882033458398,0.00119564050297776,23
AFG.1.10_1,AFG,95540.288032502,51042.2824728489,31803.7285311222,12694.2770285308,0.534248781576677,0.332882904019536,0.867131685596213,0.132868314403787,3,27937.4032421112,0,3866.325289011,6359.61782774329,5477.70747497678,856.951725810766,0.292414894464282,0,0.0404680095552539,0.0665647755382505,0.0573340062897163,0.00896953257582015,30
