GID_1,GID_0GHSL,Tot_Pop,UCentre_Pop,UCluster_Pop,Rural_Pop,UCentre_share,UCluster_share,Urban_share,Rural_share,DEGURBA_L1,DUC_Pop,SDUC_Pop,SUrb_Pop,RC_Pop,LDR_Pop,VLDR_Pop,DUC_share,SDUC_share,SUrb_share,RC_share,LDR_share,VLDR_share,DEGURBA_L2
AFG.1_1,AFG,1904129.29278095,525887.089384716,992920.622289503,385321.581106735,0.27618244799788,0.521456513511935,0.797638961509815,0.202361038490185,2,730828.009628724,57154.35402596,204938.258634819,260469.853114216,108780.694169423,16071.0338230962,0.383812177250506,0.0300160048178697,0.107628331443559,0.136792104455157,0.0571288381423671,0.00844009589266109,23
AFG.2_1,AFG,1038169.21630054,263831.069390427,610421.529640067,163916.617270045,0.254131085036961,0.587978838185235,0.842109923222196,0.157890076777804,2,526151.459879741,3938.57712721825,80331.492633108,122981.309699118,36444.3916167691,4490.91595415771,0.506807032628702,0.00379377182965717,0.0773780337268765,0.11845979226523,0.0351044810851132,0.00432580342746132,23
AFG.3_1,AFG,1455220.41940864,396364.31937144,872978.767462134,185877.332575064,0.272374077552122,0.599894528566943,0.872268606119065,0.127731393880935,2,535614.759758927,37120.3023558408,300243.705347367,104669.594801247,72266.2577886209,8941.47998519614,0.368064351362377,0.0255083710074145,0.206321806197152,0.071926969554057,0.0496600080817914,0.00614441624508658,23
AFG.4_1,AFG,1989113.51248261,853285.184143946,864858.304153861,270970.024184806,0.428977621834644,0.434795851884004,0.863773473718647,0.136226526281353,2,328177.314449369,132484.720518751,404196.269185741,132388.790800354,124114.671037385,14466.5623470679,0.16498672015946,0.0666049070037219,0.203204224720822,0.0665566796311785,0.0623969774769049,0.00727286917326913,23
AFG.5_1,AFG,670070.531544894,110493.113781452,463898.602205276,95678.8155581653,0.164897736252783,0.692313092975043,0.857210829227826,0.142789170772174,2,441957.645261288,0,21940.9569439888,82412.3264227808,12270.5469492674,995.942186117172,0.659568843062422,0,0.032744249912621,0.122990524941865,0.0183123214223088,0.00148632440800069,23
AFG.6_1,AFG,741316.837587714,243160.869149685,414461.927585483,83694.0408525467,0.328012068282361,0.55908878170657,0.887100849988931,0.112899150011069,2,365542.486815929,20666.6850408316,28252.7557287216,67646.1889907122,14852.0580536127,1195.79380822182,0.493098859059272,0.0278783429607266,0.0381115796865719,0.0912513861290897,0.020034696772762,0.00161306710921742,23
AFG.7_1,AFG,926023.943983346,164948.021025265,469862.313349962,291213.609608119,0.178125006482803,0.507397585562229,0.685522592045032,0.314477407954968,2,323639.134887911,38251.2618794646,107971.916582586,202566.234106537,75313.114187263,13334.2613143194,0.349493268495584,0.0413069900924209,0.116597326974223,0.218748376240885,0.081329553816178,0.0143994778979055,23
AFG.8_1,AFG,1761857.88056791,901659.746264657,751180.205029997,109017.929273253,0.511766446209623,0.426356866416414,0.938123312626037,0.0618766873739629,3,553371.447429359,53888.5647635777,143920.19283706,69847.4946139753,36162.8808237696,3007.55383550841,0.314084043629551,0.0305862154705733,0.0816866073162893,0.0396442274852845,0.0205254244525745,0.00170703543610395,30
AFG.9_1,AFG,1112858.00107433,96518.8476531021,576328.656680789,440010.496740442,0.0867306049468347,0.517881577096459,0.604612182043294,0.395387817956706,2,280114.711590463,70326.1260159686,225887.819074357,290896.504087167,128817.733690828,20296.2589624468,0.251707505647662,0.0631941594957102,0.202979911953087,0.26139588681246,0.115753971815335,0.018237959328911,21
AFG.10_1,AFG,1233965.90617073,560875.017902583,545530.424998313,127560.46326983,0.454530400797786,0.442095216950699,0.896625617748485,0.103374382251515,2,506594.127488375,9422.72670340538,29513.5708065331,116403.380686462,10611.5715744793,545.511008888483,0.410541429836137,0.00763613212997612,0.0239176549845857,0.0943327365078407,0.00859956626144513,0.000442079482229235,23
