GID_2,GID_0GHSL,Tot_Pop,UCentre_Pop,UCluster_Pop,Rural_Pop,UCentre_share,UCluster_share,Urban_share,Rural_share,DEGURBA_L1,DUC_Pop,SDUC_Pop,SUrb_Pop,RC_Pop,LDR_Pop,VLDR_Pop,DUC_share,SDUC_share,SUrb_share,RC_share,LDR_share,VLDR_share,DEGURBA_L2
AFG.1.1_1,AFG,157502.783611447,0,126574.033161163,30928.7504502833,0,0.803630451849135,0.803630451849135,0.196369548150865,2,90456.8151585162,9896.68617522717,26220.53182742,13826.2039692998,15043.9510258287,2058.59545515478,0.574318834781166,0.0628349921715791,0.166476624896389,0.0877838705594468,0.0955154612564917,0.0130702163349268,23
AFG.1.2_1,AFG,111217.477988153,0,74984.6164139993,36232.8615741534,0,0.674216119358388,0.674216119358388,0.325783880641611,2,65134.2417483516,6467.93116807938,3382.44349756837,31278.007503259,4627.28612479754,327.567946096882,0.585647534241784,0.0581557079433896,0.0304128771732144,0.281232842796443,0.0416057458638871,0.00294529198128172,23
AFG.1.3_1,AFG,459501.868941288,250587.885225095,162148.903715953,46765.0800002404,0.545346824818057,0.352879747996567,0.898226572814624,0.101773427185376,3,90239.1026405469,10069.5039892793,61840.2970861271,25142.7501926124,16753.1453201175,4869.18448751047,0.196384625917761,0.0219139565470753,0.134581165531731,0.0547174057214226,0.0364593627414779,0.0105966587224754,30
AFG.1.4_1,AFG,26342.4303321098,0,10413.1021648794,15929.3281672304,0,0.395297701601454,0.395297701601454,0.604702298398546,1,0,4334.26271271706,6078.83945216238,8632.99462642521,6627.21778247133,669.115758333821,0,0.164535415224534,0.23076228637692,0.327722025552901,0.251579588478333,0.0254006843673118,13
AFG.1.5_1,AFG,173348.943556041,0,143003.500511661,30345.4430443794,0,0.824945901475487,0.824945901475487,0.175054098524513,2,125843.82105276,4975.84890504181,12183.8305538595,22212.6795969754,6620.34340865165,1512.42003875226,0.725956665620387,0.0287042355319184,0.0702850003231815,0.128138534572577,0.0381908494672274,0.00872471448470824,23
AFG.1.6_1,AFG,66318.652847223,0,55379.556139335,10939.0967078879,0,0.835052489182973,0.835052489182973,0.164947510817027,2,48112.9260714203,0,7266.63006791472,8380.87117004395,2315.59143599868,242.634101845324,0.725481052551793,0,0.10957143663118,0.126372759551537,0.0349161410340023,0.0036586102314876,23
AFG.1.7_1,AFG,236626.97411599,88311.7511850819,94487.3118790612,53827.911051847,0.373210837500686,0.399309133001655,0.772519970502342,0.227480029497658,2,44530.4196592048,12565.6397388503,37391.2524810061,34681.8831937909,17369.52399569,1776.50386236608,0.188188264780738,0.0531031586140761,0.158017709606841,0.146567750035085,0.0734046659751303,0.0075076134874432,23
AFG.1.8_1,AFG,18718.8070073724,0,0,18718.8070073724,0,0,0,1,1,0,0,0,16880.0174728036,1730.02989864349,108.759635925293,0,0,0,0.901767803159433,0.0924220169566428,0.00581017988392413,13
AFG.1.9_1,AFG,141414.554781372,0,99286.3611540794,42128.1936272923,0,0.70209435872833,0.70209435872833,0.29790564127167,2,97379.2580237389,0,1907.10313034058,37341.2925143838,4559.84882687964,227.052286028862,0.688608454584382,0,0.0134859041439474,0.264055510920455,0.0322445510218464,0.0016055793293688,23
AFG.1.10_1,AFG,79639.0143873096,0,68285.4009006619,11353.6134866476,0,0.857436539439936,0.857436539439936,0.142563460560064,2,62570.1637250781,0,5715.23717558384,5292.40489421785,5192.21144874394,868.997143685818,0.785672251301099,0,0.0717642881388366,0.0664549270848484,0.0651968320890133,0.0109117013862026,23
AFG.1.11_1,AFG,80073.8609018163,0,39726.0664216462,40347.7944801701,0,0.496117783933971,0.496117783933971,0.503882216066029,1,15010.4756386951,16195.5472246781,8520.043558273,25325.6702962909,13646.1374664577,1375.98671742156,0.187457872889386,0.202257603695874,0.106402307348711,0.316278870670971,0.170419376720077,0.0171839686749806,13
AFG.1.12_1,AFG,25273.3760632873,0,0,25273.3760632873,0,0,0,1,1,0,0,0,13531.6178602278,9700.76068857685,2040.99751448259,0,0,0,0.535409983468105,0.383833195228255,0.0807568213036402,13
AFG.1.13_1,AFG,8232.31929901242,0,5061.01413214207,3171.30516687036,0,0.614773789538169,0.614773789538169,0.385226210461831,2,0,4043.57721874118,1017.43691340089,637.647357285023,2317.7455766499,215.912232935429,0,0.491183234258936,0.123590555279233,0.077456587156613,0.281542235239582,0.0262273880656366,21
