GID_1,GID_0GHSL,Tot_Pop,UCentre_Pop,UCluster_Pop,Rural_Pop,UCentre_share,UCluster_share,Urban_share,Rural_share,DEGURBA_L1,DUC_Pop,SDUC_Pop,SUrb_Pop,RC_Pop,LDR_Pop,VLDR_Pop,DUC_share,SDUC_share,SUrb_share,RC_share,LDR_share,VLDR_share,DEGURBA_L2
AFG.1_1,AFG,778887.911793382,74683.0397381671,369190.527659048,335014.344396167,0.0958841941277662,0.473996992467107,0.569881186594873,0.430118813405127,2,231284.083967511,25051.5184772313,112854.925214306,214082.237617618,102738.943478841,18193.1632997082,0.296941421821506,0.0321631881788361,0.144892382466765,0.274856284679904,0.131904657811784,0.0233578709134394,21
AFG.2_1,AFG,407784.852648489,0,287965.791498251,119819.061150238,0,0.706170887976749,0.706170887976749,0.293829112023251,2,191312.848946393,44058.2656184733,52594.6769333854,79333.6689206511,35294.1529717073,5191.23925787956,0.469151435380324,0.108042918544725,0.1289765340517,0.194547856315391,0.0865509170889456,0.0127303386189148,22
AFG.3_1,AFG,904394.193998896,217089.858318694,478677.542491816,208626.793188386,0.240038978311883,0.529279760604479,0.769318738916362,0.230681261083638,2,248503.579868507,58195.9308701307,171978.031753179,113615.596985776,84029.3112973385,10981.8849052712,0.274773524108681,0.0643479704494893,0.190158266046308,0.125626190149906,0.0929122630982316,0.0121428078355008,23
AFG.4_1,AFG,1251984.63754568,350165.329545468,596450.568077892,305368.739922317,0.279688199874332,0.476404062950118,0.75609226282445,0.24390773717555,2,251198.478529277,79129.7877713535,266122.301777261,155081.219733626,134009.111338389,16278.4088503022,0.200640224325526,0.0632034814152953,0.212560357209297,0.123868308829762,0.107037344804081,0.0130020835417067,22
AFG.5_1,AFG,361887.083407998,0,271602.172890782,90284.9105172157,0,0.750516349832174,0.750516349832174,0.249483650167826,2,226835.776766837,24009.7934119701,20756.6027119756,74541.2485746741,14676.9585760832,1066.70336645842,0.62681368627655,0.0663460911228519,0.0573565724327723,0.205979301257998,0.0405567350950078,0.00294761381482023,23
AFG.6_1,AFG,426792.524446905,0,331577.046318293,95215.478128612,0,0.776904531652692,0.776904531652692,0.223095468347308,2,309916.723663092,2710.7696467638,18949.5530084372,80545.1480285525,13383.3635249138,1286.96657514572,0.726153121038668,0.00635149280151236,0.0443999178125122,0.188722021626161,0.0313580083021786,0.00301543841896844,23
AFG.7_1,AFG,416911.269763188,68476.2469028737,152647.113773927,195787.909086388,0.164246572038624,0.366138132607048,0.530384704645672,0.469615295354328,2,79679.5397300497,23885.2977780923,49082.2762657851,116974.140051939,65815.3661636505,12998.4028707985,0.191118699610372,0.0572910820848271,0.117728350911849,0.280573226332744,0.157864205016656,0.0311778640049279,21
AFG.8_1,AFG,869945.386596508,306661.012283407,423712.708094873,139571.666218228,0.352506050389161,0.487056675767391,0.839562726156553,0.160437273843447,2,283336.877451212,22282.1737352237,118093.656908438,96997.8649667194,38437.9293030025,4135.87194850575,0.325695016970792,0.0256133017986317,0.135748356997967,0.11149879804088,0.0441843015610249,0.00475417424154238,23
AFG.9_1,AFG,1578928.77255381,238530.885829104,894677.930084856,445719.956639852,0.151071340250071,0.566636029209712,0.717707369459783,0.282292630540217,2,437854.623898074,140143.929867804,316679.376318978,268143.513115142,159176.727780972,18399.7157437392,0.277311194468813,0.0887588675967508,0.200565967144148,0.169826225081349,0.100813114909239,0.0116532905496293,22
AFG.10_1,AFG,600099.489558935,151874.714549929,348052.37291199,100172.402097017,0.253082559129578,0.579991116419385,0.833073675548963,0.166926324451037,2,291005.863120049,32803.3310005665,24243.178791374,85839.8387978673,13328.3904747665,1004.17282438278,0.484929362852707,0.0546631543124232,0.0403985992542543,0.143042679241334,0.0222103013028101,0.00167334390689256,23
AFG.11_1,AFG,857645.148048948,194960.431644874,419015.193449693,243669.522954382,0.22732062565548,0.488564757117682,0.715885382773162,0.284114617226838,2,246026.230160773,47350.6264896691,125638.336799251,127086.673339227,101226.323864304,15356.5257508513,0.286862498692444,0.055210044150995,0.146492214274242,0.148180950627816,0.118028212594198,0.0179054540048244,23
AFG.12_1,AFG,1522388.50024822,738745.895442377,468615.927003866,315026.677801972,0.485254516387853,0.307816255132945,0.793070771520798,0.206929228479202,2,270861.705444559,42767.6560569145,154986.565502392,172102.513380848,126863.39802626,16060.7663948648,0.177918911894301,0.0280924718295898,0.101804871409054,0.113047696664017,0.0833318157655391,0.0105497160496458,23
