GID_2,GID_0GHSL,Tot_Pop,UCentre_Pop,UCluster_Pop,Rural_Pop,UCentre_share,UCluster_share,Urban_share,Rural_share,DEGURBA_L1,DUC_Pop,SDUC_Pop,SUrb_Pop,RC_Pop,LDR_Pop,VLDR_Pop,DUC_share,SDUC_share,SUrb_share,RC_share,LDR_share,VLDR_share,DEGURBA_L2
AFG.1.1_1,AFG,221342.869173281,0,191141.998296827,30200.8708764538,0,0.863556160678433,0.863556160678433,0.136443839321567,2,154516.247527272,2559.84959077835,34065.9011787772,14822.0612386316,13426.6197623014,1952.18987552077,0.698085500131051,0.0115650872347477,0.153905573312634,0.0669642590881389,0.0606598252405875,0.00881975499284086,23
AFG.1.2_1,AFG,153350.019389242,0,123810.968916355,29539.0504728872,0,0.807374980514939,0.807374980514939,0.192625019485061,2,109389.953370398,3176.57613372803,11244.4394122288,24891.0465837289,4474.53774678707,173.466142371297,0.713335112744511,0.0207145466715922,0.0733253210988352,0.162315249015711,0.0291785926379933,0.00113117783135713,23
AFG.1.3_1,AFG,654379.168398492,368033.350829732,238591.327378288,47754.4901904725,0.5624160557104,0.364607155759877,0.927023211470277,0.0729767885297225,3,157425.27045244,18295.2608726323,62870.7960532159,26320.3056383617,16621.5930932127,4812.59145889804,0.240571946747201,0.0279581957313946,0.0960770132812815,0.0402217963367893,0.0254005535260114,0.00735443866692186,30
AFG.1.4_1,AFG,36681.9623200949,0,21457.104675293,15224.857644802,0,0.584949749635898,0.584949749635898,0.415050250364102,2,6907.15832519531,3934.22909545898,10615.7172546387,8182.87286921963,6348.95032382011,693.034451762214,0.188298495727189,0.107252416354611,0.289398837554097,0.223076202898146,0.173080989190757,0.0188930582751992,21
AFG.1.5_1,AFG,246603.466869272,118222.996484295,90519.8418478519,37860.6285371259,0.479405249184782,0.367066379873068,0.84647162905785,0.15352837094215,2,74473.7427416593,2576.62111008167,13469.4779961109,28639.8672621399,7852.81678999215,1367.94448499382,0.301997955207738,0.0104484383078344,0.0546199863574962,0.116137326152524,0.0318439026413,0.00554714214832584,23
AFG.1.6_1,AFG,94333.3551957309,0,85039.9674035013,9293.38779222965,0,0.901483544469006,0.901483544469006,0.0985164555309936,2,74240.3770548701,0,10799.5903486311,6640.30549240112,2448.8999633193,204.182336509228,0.787000281086471,0,0.114483263382536,0.0703919147010434,0.0259600642661137,0.00216447656383654,23
AFG.1.7_1,AFG,336366.965400718,125166.721573032,156661.817742057,54538.4260856286,0.372113597492904,0.46574674048453,0.837860337977434,0.162139662022566,2,101534.085407518,3497.13829350472,51630.5940410346,35415.0207859352,17477.7688397691,1645.63645992428,0.301855104250678,0.0103967947308337,0.153494841503019,0.105286857595379,0.051960420129092,0.00489238429809483,23
AFG.1.8_1,AFG,26011.993757844,0,10307.1751776934,15704.8185801506,0,0.396247026415852,0.396247026415852,0.603752973584148,1,0,8798.37700670958,1508.79817098379,13661.3955817223,2014.59965991974,28.823338508606,0,0.338243084656147,0.058003941759705,0.525196019532437,0.0774488752640206,0.00110807878769055,13
AFG.1.9_1,AFG,201126.970972016,56035.2128479481,87447.6043672562,57644.1537568122,0.278606158970815,0.434788054255653,0.713394213226467,0.286605786773533,2,85121.3096733093,0,2326.29469394684,53037.7937676311,4374.79092405736,231.569065123796,0.423221755202352,0,0.0115662990533005,0.263703040478894,0.0217513887019461,0.00115135759269211,23
AFG.1.10_1,AFG,113758.243765429,58797.6842280626,36846.7902230024,18113.7693143636,0.51686525988661,0.323904351925308,0.840769611811919,0.159230388188081,3,31626.9713737965,0,5219.81884920597,12742.6062024832,4480.3978522867,890.765259593725,0.278019159991708,0,0.0458851919336002,0.112014793659778,0.0393852586325555,0.00783033589574833,30
