GID_1,GID_0GHSL,Tot_Pop,UCentre_Pop,UCluster_Pop,Rural_Pop,UCentre_share,UCluster_share,Urban_share,Rural_share,DEGURBA_L1,DUC_Pop,SDUC_Pop,SUrb_Pop,RC_Pop,LDR_Pop,VLDR_Pop,DUC_share,SDUC_share,SUrb_share,RC_share,LDR_share,VLDR_share,DEGURBA_L2
AFG.1_1,AFG,1584211.06383242,338899.636410177,879349.866594582,365961.560827662,0.21392328594798,0.555071156028488,0.768994441976468,0.231005558023532,2,639277.223718312,68548.9971326143,171523.645743656,243164.040647616,106503.792999507,16293.7271805392,0.403530336527138,0.0432701163990011,0.108270703102349,0.153492199492263,0.0672282850631404,0.0102850734681289,23
AFG.2_1,AFG,853649.442033097,154667.012788825,536137.708014868,162844.721229404,0.181183288095944,0.6280537204335,0.809237008529444,0.190762991470556,2,438200.290291678,15461.9844843149,82475.4332388751,121692.480138078,36634.7116753608,4517.52941596508,0.513325808833234,0.0181128033628064,0.0966151082374601,0.142555566894355,0.0429154051669144,0.00529201940928573,23
AFG.3_1,AFG,1331324.18360913,371797.018757619,770118.373077985,189408.791773528,0.27926858336615,0.578460440033655,0.857729023399806,0.142270976600195,2,442488.322812956,47023.7991026863,280606.251162343,103005.267232172,77303.0863952152,9100.43814614043,0.33236707352029,0.0353210733205551,0.21077229319281,0.0773705371691902,0.0580648104698674,0.00683562896113683,23
AFG.4_1,AFG,1831814.14748332,704656.305258306,855105.749357168,272052.092867844,0.384676745851327,0.466808136912784,0.851484882764112,0.148515117235888,2,358689.796921295,100270.887673955,396145.064761918,129376.896654911,127640.85018085,15034.3460320825,0.195811238500418,0.054738570401214,0.216258328011153,0.0706277418113944,0.0696800220460205,0.00820735337847333,23
AFG.5_1,AFG,593093.14515698,95698.4750118256,409365.53383559,88029.1363095641,0.161354882944223,0.690221320509849,0.851576203454072,0.148423796545928,2,374470.412167072,14173.7365649939,20721.3851035237,75381.2578754425,11651.2788938284,996.599540293217,0.631385500279147,0.0238979942370475,0.0349378259936543,0.127098514779648,0.0196449393977476,0.00168034236853207,23
AFG.6_1,AFG,666117.193800926,170124.131608605,406504.790177464,89488.2720148563,0.255396697746025,0.610260167370715,0.86565686511674,0.13434313488326,2,365490.63799274,9738.4725818634,31275.6796028614,74050.42169559,14180.9934105873,1256.85690867901,0.548688190898086,0.014619758613788,0.0469522178588418,0.111167257630825,0.0212890367379188,0.00188684051451557,23
AFG.7_1,AFG,786077.166250318,138713.432137594,379353.79546617,268009.938646555,0.176462869159873,0.482591037818504,0.659053906978377,0.340946093021623,2,256737.265914686,31275.9040549509,91340.6254965328,183797.556003276,70744.3025301583,13468.0801131204,0.326605678090554,0.0397873203773883,0.116198039350562,0.233816174663885,0.0899966384567778,0.0171332799009603,23
AFG.8_1,AFG,1519750.55442069,653504.817519818,742805.154125394,123440.582775475,0.430007948093118,0.488767812562861,0.918775760655978,0.0812242393440216,2,551317.623240869,29118.838557316,162368.692327209,83109.781623669,37121.2280386202,3209.57311318628,0.362768496209581,0.0191602750021143,0.106839041351166,0.0546864624473518,0.0244258690550506,0.00211190784161927,23
AFG.9_1,AFG,1224790.30771168,111088.154433105,662367.558884159,451334.594394416,0.0906997334430701,0.540800784194385,0.631500517637455,0.368499482362545,2,307109.304944206,85475.8504254296,269782.403514523,298247.438452739,133250.797216553,19836.3587251231,0.250744395192014,0.0697881505815696,0.220268238420802,0.24350897992487,0.108794784199028,0.0161957182386462,21
AFG.10_1,AFG,1066420.40201056,467370.5685004,465655.17604655,133394.65746361,0.438261090672355,0.436652538875507,0.874913629547863,0.125086370452137,2,434299.965087771,5987.45964026451,25367.7513185143,121227.719020307,11645.8399537802,521.098489522934,0.407250240401412,0.00561453965900891,0.0237877588150861,0.113677231598113,0.0109204962056463,0.000488642648378152,23
