GID_1,GID_0GHSL,Tot_Pop,UCentre_Pop,UCluster_Pop,Rural_Pop,UCentre_share,UCluster_share,Urban_share,Rural_share,DEGURBA_L1,DUC_Pop,SDUC_Pop,SUrb_Pop,RC_Pop,LDR_Pop,VLDR_Pop,DUC_share,SDUC_share,SUrb_share,RC_share,LDR_share,VLDR_share,DEGURBA_L2
AFG.1_1,AFG,212592.935930585,0,49740.9158066316,162852.020123954,0,0.233972571049457,0.233972571049457,0.766027428950543,1,32213.7354220282,4535.72253337502,12991.4578512283,71143.5483850893,72196.0582473427,19512.413491522,0.151527779044109,0.0213352457527375,0.0611095462526102,0.334646812574801,0.339597634941717,0.0917829814340258,13
AFG.2_1,AFG,107074.541838753,0,32026.4649415994,75048.0768971536,0,0.299104384586852,0.299104384586852,0.700895615413148,1,8419.48179183807,9750.34251984954,13856.6406299118,44319.5237815529,24861.8839524165,5866.66916318424,0.0786319665464199,0.0910612583758041,0.129411159664628,0.413912803365482,0.232192298238892,0.054790513808773,13
AFG.3_1,AFG,376041.225252237,0,196140.417882122,179900.807370115,0,0.521592859268441,0.521592859268441,0.478407140731559,2,98479.1869874485,25596.9871733375,72064.2437213361,83438.2505724616,84312.7804305926,12149.7763670608,0.261884017959445,0.0680696302810092,0.191639211027987,0.221885912951416,0.224211535248664,0.0323096925314801,21
AFG.4_1,AFG,708629.751374717,275563.761961432,159312.427246874,273753.562166411,0.388868462588324,0.224817582013475,0.613686044601799,0.386313955398201,2,74311.1622275561,12500.6377432253,72500.6272760923,121059.608601619,133872.446085856,18821.5074789359,0.104865992548852,0.0176405770700066,0.102311012394616,0.170836192478184,0.188917337758044,0.0265604251619733,22
AFG.5_1,AFG,130697.477174222,0,34373.6923303604,96323.7848438621,0,0.263001957448188,0.263001957448188,0.736998042551812,1,28231.6562895775,0,6142.03604078293,79196.2977712154,15768.6883615851,1358.79871106148,0.216007660591215,0,0.0469942968569735,0.605951235505832,0.120650288762385,0.0103965182835945,13
AFG.6_1,AFG,165698.469720423,0,85436.5874162912,80261.882304132,0,0.515614824689963,0.515614824689963,0.484385175310037,2,82953.7723909616,0,2482.81502532959,61815.9612696171,16762.387177527,1683.53385698795,0.500630890139942,0,0.0149839345500218,0.373062958118544,0.101161991452362,0.0101602257391303,23
AFG.7_1,AFG,125511.965601956,0,26046.6621452156,99465.30345674,0,0.207523338673693,0.207523338673693,0.792476661326307,1,7686.17056190968,3367.5256029889,14992.965980317,41374.8218586389,46684.1979205706,11406.2836775305,0.0612385482535214,0.0268303152359876,0.119454475184184,0.329648425631813,0.371950177791202,0.0908780579032917,13
AFG.8_1,AFG,311847.659939506,0,206208.604823738,105639.055115768,0,0.661247882583886,0.661247882583886,0.338752117416114,2,99276.1112369392,22148.4220825061,84784.0715042925,58038.9041434834,42381.4833013709,5218.66767091374,0.318348103866476,0.0710232107779889,0.271876567939421,0.186113001953397,0.135904445489802,0.0167346699729159,21
AFG.9_1,AFG,1581943.35691673,254813.344935041,865234.286752831,461895.725228857,0.161076149674336,0.546943911088705,0.708020060763041,0.291979939236959,2,447673.738064885,131803.371430129,285757.177257817,276172.69520662,167298.968174107,18424.0618481301,0.282989739239096,0.0833173772334168,0.180636794616192,0.174578118741806,0.105755346702286,0.0116464737928666,22
AFG.10_1,AFG,194987.457016692,0,105151.829185352,89835.6278313398,0,0.539274837439161,0.539274837439161,0.460725162560839,2,83297.6987915635,0,21854.1303937882,70563.9325135648,17843.7255937457,1427.9697240293,0.427195164581448,0,0.112079672857713,0.361889598403883,0.0915121714327411,0.0073233927242154,21
AFG.11_1,AFG,340779.785604753,0,162569.474112418,178210.311492334,0,0.477051400874381,0.477051400874381,0.522948599125619,1,76427.7386335451,31903.2367300689,54238.4987488044,78586.3462923225,82558.6023557112,17065.3628443005,0.224273099115651,0.0936183367609466,0.159159964997783,0.230607417493564,0.242263789823101,0.0500773918089538,13
AFG.12_1,AFG,535346.483761522,236369.929570546,135938.278989331,163038.275201645,0.441527004921621,0.253925790329627,0.695452795251248,0.304547204748752,2,53477.682264423,15684.5029283594,66776.0937965489,50732.3143462213,91631.5113416957,20674.4495137278,0.0998935902010059,0.0292978536407952,0.124734346487826,0.0947653825794449,0.171163002132492,0.0386188200368147,23
AFG.13_1,AFG,267662.242673964,58354.2219980285,96572.5521351565,112735.468540779,0.218014395362849,0.360800055960041,0.57881445132289,0.42118554867711,2,45388.343730757,12618.1619280837,38566.0464763157,45413.0250882264,57813.4601303767,9508.98332217615,0.169573202695025,0.0471421064175038,0.144084746847513,0.169665413524699,0.215994081020977,0.0355260541314335,21
