GID_1,GID_0GHSL,Tot_Pop,UCentre_Pop,UCluster_Pop,Rural_Pop,UCentre_share,UCluster_share,Urban_share,Rural_share,DEGURBA_L1,DUC_Pop,SDUC_Pop,SUrb_Pop,RC_Pop,LDR_Pop,VLDR_Pop,DUC_share,SDUC_share,SUrb_share,RC_share,LDR_share,VLDR_share,DEGURBA_L2
AFG.1_1,AFG,423205.393643867,0,175806.72050494,247398.673138927,0,0.415417012980898,0.415417012980898,0.584582987019102,1,99202.9302057754,33518.7312943041,43085.0590048609,135355.928191423,92203.6031887736,19839.1417587297,0.234408473274932,0.079202041840021,0.101806497865945,0.319835073523016,0.21786963156326,0.0468782819328257,13
AFG.2_1,AFG,217257.022288542,0,118030.157661475,99226.864627067,0,0.543274304407605,0.543274304407605,0.456725695592395,2,57184.6043269262,9050.73164437711,51794.821690172,61188.3998805806,31650.8641238883,6387.60062259808,0.263211765145977,0.0416590982838599,0.238403440977767,0.281640608142532,0.145683963586007,0.0294011238638566,21
AFG.3_1,AFG,612057.765379144,130257.875669543,294429.624184825,187370.265524777,0.212819578539051,0.481048751995554,0.693868330534605,0.306131669465395,2,103089.272872508,88685.8878297284,102654.463482589,84147.5351176728,91824.3116782326,11398.4187288713,0.168430626492661,0.144897904815882,0.167720220687011,0.137482995686766,0.150025564370303,0.0186231094083259,22
AFG.4_1,AFG,965660.841355835,308793.856281113,350515.534553151,306351.450521571,0.319774648672252,0.362979961019244,0.682754609691495,0.317245390308505,2,155819.617539691,37941.1710414281,156754.745972032,155985.629203333,132984.429081144,17381.3922370938,0.161360604952058,0.0392903692647999,0.162328986802386,0.161532520035007,0.137713391064328,0.0179994792091698,22
AFG.5_1,AFG,227440.551015139,0,136398.860533535,91041.6904816031,0,0.599712144227336,0.599712144227336,0.400287855772664,2,115552.077355325,7691.46754550934,13155.3156327009,74587.2819566727,15179.1521503925,1275.25637453794,0.508053980873595,0.033817485541518,0.0578406778122222,0.327941880301319,0.0667389877602882,0.00560698771105713,23
AFG.6_1,AFG,278207.291027904,0,197503.703574955,80703.5874529481,0,0.709915627463359,0.709915627463359,0.290084372536641,2,188065.860862136,0,9437.84271281958,64460.0382313728,14550.5821922421,1692.96702933311,0.675991848262788,0,0.0339237792005709,0.23169787532602,0.0523012252428092,0.00608527196781235,23
AFG.7_1,AFG,238421.813330392,0,83354.6956588081,155067.117671584,0,0.349610190839794,0.349610190839794,0.650389809160206,1,43654.7489610761,5907.39266318083,33792.5540345511,82924.1863833801,59151.1735470593,12991.7577411449,0.1830988043891,0.0247770645674718,0.141734321883221,0.34780452855825,0.248094638325272,0.0544906422766845,13
AFG.8_1,AFG,536333.833784596,55720.6957378313,359693.572760552,120919.565286212,0.10389181555943,0.670652399872677,0.774544215432107,0.225455784567893,2,195648.842706077,67209.8757056331,96834.8543488425,73978.7851505112,42012.9965883982,4927.78354730248,0.364789297974168,0.125313510862017,0.180549591036492,0.137934212780286,0.0783336682154415,0.00918790357216507,22
AFG.9_1,AFG,1682481.52676426,264017.420494705,950634.443698093,467829.662571464,0.156921437944381,0.565019246021885,0.721940683966266,0.278059316033734,2,545742.40189743,107658.899965167,297233.141835496,284429.125624344,164868.682393767,18531.854553353,0.324367544734354,0.063988161684138,0.176663539603393,0.169053342399162,0.0979913774808817,0.0110145961536905,22
AFG.10_1,AFG,357243.874183208,0,239386.823045671,117857.051137537,0,0.670093570094094,0.670093570094094,0.329906429905906,2,202303.00255391,11093.6703667045,25990.1501250565,101002.585884631,15745.6515151262,1108.81373777986,0.566288233819124,0.0310534936171228,0.0727518426578472,0.282727271714764,0.0440753576282494,0.00310380056289283,23
AFG.11_1,AFG,567081.485380307,110903.208326578,224528.204052363,231650.073001366,0.195568381591937,0.395936403922243,0.59150478551418,0.40849521448582,2,113539.473326042,21824.5548580959,89164.1758682244,116174.978080582,99537.2684601266,15937.8264606576,0.200217210847394,0.0384857474996905,0.157233445575158,0.204864699475544,0.175525512693071,0.0281050023172051,21
AFG.12_1,AFG,908341.068100069,338952.220340963,325746.096158241,243642.751600865,0.373155230171341,0.358616501662297,0.731771731833638,0.268228268166362,2,193255.005667761,33185.0806347542,99306.009855726,105958.078379156,118828.935858639,18855.7373630702,0.21275599271536,0.0365337226292825,0.109326786317654,0.116650102148066,0.130819732842408,0.0207584331758883,23
AFG.13_1,AFG,398439.767214501,89075.4973644093,176218.368220608,133145.901629484,0.223560760481157,0.442271034973625,0.665831795454783,0.334168204545217,2,74914.4977500662,33014.9237536881,68288.9467168534,65919.7169137783,58269.819107648,8956.36560805794,0.188019630354155,0.0828605136091108,0.171390891010359,0.16544462259534,0.1462449883329,0.0224785936169776,21
AFG.14_1,AFG,2506440.54398863,2106514.42610143,310717.335802696,89208.7820845041,0.840440612546597,0.123967566893981,0.964408179440578,0.0355918205594223,3,110514.218479471,30475.5905739069,169727.526749318,28756.3135903142,51725.0987172313,8727.3697769586,0.0440920965568183,0.0121589122259447,0.0677165581112177,0.0114729685726169,0.0206368744079277,0.00348197757887777,30
AFG.15_1,AFG,622597.882038756,246121.260763854,186976.131921264,189500.489353638,0.395313360138499,0.300316042369101,0.695629402507601,0.304370597492399,2,75622.4753634296,13421.3532488942,97932.30330894,56526.9161458947,99826.3436639793,33147.2295437644,0.12146278929796,0.021557017195344,0.157296235875797,0.0907920148407699,0.160338392634887,0.0532401900167418,23
AFG.16_1,AFG,275256.076263413,0,225885.123048179,49370.953215234,0,0.820636282092508,0.820636282092508,0.179363717907492,2,64418.1433880106,48942.2112607732,112524.768399395,19759.7161464542,27145.1900320649,2466.04703671485,0.234029868704385,0.177806106681317,0.408800306706806,0.0717866664914045,0.0986179502394987,0.00895910117658914,21
AFG.17_1,AFG,199924.357761183,0,39301.4233715031,160622.93438968,0,0.19658146616857,0.19658146616857,0.80341853383143,1,10814.0750165414,0,28487.3483549617,40600.7925888444,96400.1535034664,23621.9882973693,0.0540908328411849,0,0.142490633327385,0.203080770364877,0.482183134576427,0.118154628890126,12
