GID_0,GID_0GHSL,Tot_Pop,UCentre_Pop,UCluster_Pop,Rural_Pop,UCentre_share,UCluster_share,Urban_share,Rural_share,DEGURBA_L1,DUC_Pop,SDUC_Pop,SUrb_Pop,RC_Pop,LDR_Pop,VLDR_Pop,DUC_share,SDUC_share,SUrb_share,RC_share,LDR_share,VLDR_share,DEGURBA_L2
ABW,ABW,89026.3389179012,0,83338.1479333038,5688.19098459736,0,0.936106650529088,0.936106650529088,0.0638933494709125,2,35377.2653427219,6167.00585013442,41793.8767404475,0,5252.61789189924,435.57309269812,0.397379761683184,0.0692717000956486,0.469455188750255,0,0.0590007177172941,0.00489263175361843,21
AFG,AFG,19545211.0110134,5632360.62965725,8338516.6185232,5574333.76283294,0.288170878609779,0.426627096214238,0.714797974824017,0.285202025175983,2,4043607.47825591,994114.752337536,3300794.38792975,2787510.08421163,2419396.45402465,367427.22459666,0.206884820838077,0.0508623187428046,0.168879956633357,0.142618572019556,0.123784616736108,0.0187988364203191,22
AGO,AGO,16383808.5340385,8022463.42687536,3166981.85960994,5194363.24755325,0.489658030988833,0.193299491570004,0.682957522558837,0.317042477441163,2,2089078.47910494,180500.010747223,897403.369757783,1515893.55804332,2194113.92441596,1484355.76509397,0.127508721477349,0.0110169751051607,0.0547737949874941,0.0925238814219502,0.133919651212814,0.0905989448063989,23
AIA,AIA,10705.8651399489,0,0,10705.8651399489,0,0,0,1,1,0,0,0,2500.67707051523,7753.85361810774,451.334451325936,0,0,0,0.233580101918523,0.724262216714673,0.0421576813668036,12
ALA,ALA,26971.6633220796,0,11106.1119830469,15865.5513390327,0,0.411769635799775,0.411769635799775,0.588230364200225,1,0,7403.1174913682,3702.99449167866,0,7850.69088548562,8014.86045354709,0,0.274477602770158,0.137292033029617,0,0.291071810875634,0.297158553324591,12
ALB,ALB,3179623.99025886,883842.006636884,946168.632803522,1349613.35081846,0.277970605752326,0.297572491496547,0.575543097248873,0.424456902751127,2,391898.71823763,76852.437372623,477417.47719327,319184.416162535,891497.758624547,138931.176031374,0.123253164348444,0.0241702910809797,0.150149036067124,0.100384327562125,0.280378359628607,0.043694215560395,21
AND,AND,66088.0786871612,0,49412.638564853,16675.4401223082,0,0.747678545759453,0.747678545759453,0.252321454240547,2,35732.712101439,0,13679.926463414,5145.30361764319,9949.86526713241,1580.27123753261,0.540683173293412,0,0.206995372466041,0.0778552459059876,0.150554615367648,0.0239115929669114,23
ARE,ARE,3248695.2746818,1888112.28206345,968921.749262755,391661.243355597,0.581190946648076,0.298249502442995,0.879440449091071,0.120559550908929,3,392155.917166787,67425.8651946355,509339.966901333,100344.520778582,193413.67061619,97903.051960825,0.120711819364221,0.0207547521369913,0.156782930941783,0.0308876371263877,0.0595357995326707,0.0301361142498704,30
ARG,ARG,37058383.6616028,22523766.9561585,8513988.34533268,6020628.36011157,0.607791401854798,0.229745269601552,0.83753667145635,0.162463328543649,3,4723311.62351143,922194.950165464,2868481.77165579,1778415.24437569,2174403.6457979,2067809.46993798,0.127455953466351,0.0248849210096817,0.0774043951255192,0.0479895523942767,0.0586750805338243,0.0557986956155482,30
ARM,ARM,3170185.58192377,1393817.75299905,1056326.54545223,720041.283472497,0.439664403543604,0.333206532600282,0.772870936143886,0.227129063856115,2,513421.248272629,154729.03442961,388176.262749987,412078.943279497,270678.095823279,37284.2443697201,0.161953057638055,0.0488075636050669,0.122445911357161,0.129985747720622,0.0853824133724763,0.0117609027630158,23
