GID_0,GID_0GHSL,Tot_Pop,UCentre_Pop,UCluster_Pop,Rural_Pop,UCentre_share,UCluster_share,Urban_share,Rural_share,DEGURBA_L1,DUC_Pop,SDUC_Pop,SUrb_Pop,RC_Pop,LDR_Pop,VLDR_Pop,DUC_share,SDUC_share,SUrb_share,RC_share,LDR_share,VLDR_share,DEGURBA_L2
ABW,ABW,104171.354322538,0,99075.6609561294,5095.69336640852,0,0.95108354499615,0.95108354499615,0.0489164550038498,2,59520.8171010708,2806.06401276356,36748.7798422951,0,4670.09380268236,425.599563726166,0.571374131479379,0.0269370023171183,0.352772411199653,0,0.0448308830489301,0.00408557195491972,23
AFG,AFG,33753090.2512503,12289442.4979682,15350640.1876885,6113007.56559363,0.364098291637548,0.454792141206089,0.818890432843636,0.181109567156364,2,8174799.1813493,1464066.22581083,5711774.78052835,3280016.32932779,2508237.0956074,324754.140658439,0.242194096021963,0.0433757684085414,0.169222276775584,0.0971767712204156,0.0743113319976527,0.00962146393829553,23
AGO,AGO,28068279.676764,17006698.6685512,3777663.51797018,7283917.49024268,0.605904560749762,0.13458835245601,0.740492913205772,0.259507086794228,3,2498650.2208849,165547.778269859,1113465.51881542,1626128.90817176,3842293.8673559,1815494.71471503,0.0890204262484021,0.00589803793379279,0.039669888273815,0.0579347550650896,0.136890964163247,0.0646813675658918,30
AIA,AIA,14053.864832749,0,5135.74708813569,8918.11774461332,0,0.365433078320784,0.365433078320784,0.634566921679216,1,0,0,5135.74708813569,633.087043212727,7930.0536998607,354.977001539897,0,0,0.365433078320784,0.0450471845820999,0.56426141806784,0.025258319029276,12
ALA,ALA,30864.9017037861,0,12444.8364475379,18420.0652562482,0,0.403203501730618,0.403203501730618,0.596796498269382,1,0,8270.63726171292,4174.19918582495,0,10392.1721199439,8027.89313630434,0,0.267962533659985,0.135240968070633,0,0.336698694837221,0.260097803432161,12
ALB,ALB,2879869.52553143,1131149.16739106,747696.177758416,1001024.18038195,0.392777921833917,0.259628490502688,0.652406412336605,0.347593587663396,2,315981.586926621,59616.3630862681,372098.227745527,231326.838050002,621800.472296782,147896.870035166,0.109720799545012,0.0207010639050625,0.129206627052614,0.0803254578025771,0.215912723400912,0.0513554064599071,23
AND,AND,71724.0428308165,0,53696.4674915699,18027.5753392465,0,0.748653664409713,0.748653664409713,0.251346335590287,2,33784.8885201067,0,19911.5789714633,4920.43474658765,11690.2162602022,1416.92433245666,0.471039935657264,0,0.277613728752448,0.0686023061777768,0.162988808198908,0.0197552212136023,21
ARE,ARE,8838326.96711469,6563820.19317428,1478836.30135874,795670.472581664,0.74265414909368,0.167320841021286,0.909974990114966,0.0900250098850342,3,746579.582019865,76796.3437414127,655460.375597464,215280.778483404,422050.805246138,158338.888852122,0.0844706905274844,0.00868901365916351,0.0741611368346381,0.0243576390966766,0.0477523412311502,0.0179150295572073,30
ARG,ARG,43235892.0444918,27482187.7015514,9543504.36661517,6210199.9763252,0.635633646075138,0.220731061979581,0.856364708054719,0.14363529194528,3,5465797.96104204,849502.38810741,3228204.01746571,1843867.75302419,2286260.98727209,2080071.23602892,0.126418068474625,0.0196480828297293,0.0746649106752264,0.0426466915757575,0.0528787745357357,0.0481098258337871,30
ARM,ARM,2880499.19163345,1278129.83426366,940480.953402948,661888.403966845,0.44371817148085,0.326499294335724,0.770217465816574,0.229782534183426,2,437824.499765865,116544.160060022,386112.29357706,351713.748269849,272333.519229445,37841.1364675507,0.151996050211556,0.0404597093443144,0.134043534779854,0.122101665326419,0.0945438624042843,0.0131370064527225,23
ASM,ASM,50463.5623304803,0,41161.2163522963,9302.34597818402,0,0.815662122359417,0.815662122359417,0.184337877640583,2,10836.934637439,6996.15461678803,23328.1270980693,4613.76969095366,4140.02758930926,548.548697921098,0.214747713735885,0.138637747588468,0.462276661035064,0.0914277446514495,0.0820399392773082,0.0108701937118254,21
ATA,ATA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
ATF,ATF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
ATG,ATG,89595.3597453231,0,66775.5567445883,22819.8030007348,0,0.745301508185238,0.745301508185238,0.254698491814762,2,32392.9788997271,3873.91339238361,30508.6644524776,7321.87699797284,13402.5360339476,2095.38996881439,0.361547506386546,0.0432378797673818,0.34051612203131,0.0817216094537199,0.149589622409516,0.0233872599515263,21
AUS,AUS,23785995.2454951,12281312.6895453,7078791.11062074,4425891.44532905,0.516325365526646,0.297603318152576,0.813928683679222,0.186071316320778,3,3014803.38348746,621570.128414209,3442417.59871907,1130550.78267015,1767839.77940254,1527500.88325635,0.126746993446005,0.0261317687992026,0.144724555907369,0.0475301021042738,0.0743227164201742,0.0642184977963304,30
AUT,AUT,8642682.46087796,2692261.00527605,2278308.01667017,3672113.43893174,0.311507569260222,0.263611214108951,0.575118783369173,0.424881216630827,2,745302.679848096,309588.846212884,1223416.49060919,839634.847728743,2268600.36036699,563878.230836007,0.0862351108260416,0.0358209210640645,0.141555182218845,0.0971497971294725,0.262487991504495,0.065243427996859,21
AZE,AZE,9810689.79459309,3937134.52562929,3710785.68970778,2162769.57925601,0.401310673159714,0.378239019620505,0.779549692780219,0.22045030721978,2,1975209.33171647,345618.201884948,1389958.15610637,1000786.79803994,996174.157349998,165808.623866065,0.201332360218448,0.0352287361155203,0.141677923286537,0.102009829990905,0.101539665223032,0.0169008120058435,23
