GID_0,GID_0GHSL,Tot_Pop,UCentre_Pop,UCluster_Pop,Rural_Pop,UCentre_share,UCluster_share,Urban_share,Rural_share,DEGURBA_L1,DUC_Pop,SDUC_Pop,SUrb_Pop,RC_Pop,LDR_Pop,VLDR_Pop,DUC_share,SDUC_share,SUrb_share,RC_share,LDR_share,VLDR_share,DEGURBA_L2
ABW,ABW,104822.660464141,58976.5067561689,41227.9147644786,4618.23894349363,0.562631271664243,0.393311089242791,0.955942360907034,0.0440576390929659,3,11904.6493111243,0,29323.2654533542,0,4181.51117587296,436.727767620672,0.113569425336202,0,0.279741663906589,0,0.0398912902740474,0.00416634881891853,30
AFG,AFG,50318707.6412055,24359901.1030589,19838391.9299752,6120414.60817149,0.484112216807229,0.394254798263731,0.878367015070961,0.121632984929039,2,11371401.7560933,1505093.29743676,6961896.87644516,3526598.39242065,2292877.94036884,300938.275382004,0.225987555904185,0.0299112073419838,0.138356035017563,0.0700852338570943,0.0455671071029499,0.0059806439689951,23
AGO,AGO,44776284.246428,29675566.660108,4631079.94122282,10469637.6450971,0.662751882152334,0.103427071253512,0.766178953405847,0.233821046594154,3,2577986.1978875,317643.149757509,1735450.59357782,2843598.87018629,6099466.16685395,1526572.60805687,0.0575748131242747,0.00709400422798256,0.0387582539012549,0.0635068076336223,0.136220909561975,0.0340933293985565,30
AIA,AIA,15512.0140715443,0,5831.58576612431,9680.42830542004,0,0.375939948173585,0.375939948173585,0.624060051826415,1,0,0,5831.58576612431,702.28147222125,8606.52019976178,371.626633437001,0,0,0.375939948173585,0.0452733906107998,0.554829318750414,0.0239573424652008,12
ALA,ALA,33599.3543675711,0,14008.9566499963,19590.3977175747,0,0.416941245261465,0.416941245261465,0.583058754738535,1,5037.80580455065,0,8971.15084544569,519.2377050668,11066.0349785495,8005.12503395847,0.149937577652175,0,0.26700366760929,0.0154538000756333,0.329352607716475,0.238252346946426,12
ALB,ALB,2786507.23292227,1542625.7427524,509456.893053362,734424.59711652,0.553605504599609,0.182829919489957,0.736435424089566,0.263564575910435,3,220751.077497502,18945.0698607839,269760.745695075,156668.864662861,443537.793568055,134217.938885604,0.0792214263395239,0.00679885902930736,0.0968096341211255,0.0562241012016173,0.159173386786047,0.0481670879227707,30
AND,AND,81480.1522841612,0,58523.1822359422,22956.970048219,0,0.718250771449754,0.718250771449754,0.281749228550246,2,32492.9480821993,6197.12830591947,19833.1058478234,11261.5684281178,10055.70582675,1639.69579335116,0.398783595407143,0.0760569062795446,0.243410269763067,0.138212412623422,0.123412948366626,0.0201238675601972,21
ARE,ARE,9914382.96358741,7150214.21560756,1715148.65076131,1049020.09721854,0.721196088739781,0.172996005607262,0.894192094347043,0.105807905652957,3,715864.731478601,122688.97334969,876594.945933021,241361.249277188,683073.096572791,124585.751368562,0.0722046681178001,0.012374847108518,0.088416490380944,0.0243445557997544,0.068897186953693,0.0125661628995096,30
ARG,ARG,47652718.3249133,30777890.0923056,10283995.2037429,6590833.02886483,0.645879000699413,0.215811302382015,0.861690303081428,0.138309696918572,3,6023823.15439622,817608.910613961,3442563.13873268,1867804.50886015,2569221.00088433,2153807.51912035,0.126410903011317,0.0171576552052962,0.0722427441654022,0.0391961796622973,0.0539155181739363,0.0451979990823382,30
ARM,ARM,2761626.491118,1126562.15645532,1002941.22876894,632123.105893743,0.407934295270773,0.363170483769119,0.771104779039892,0.228895220960108,2,462862.621732399,142596.543854357,397482.063182183,319839.222818608,274049.617791615,38234.2652835202,0.167605077377794,0.051634985510524,0.1439304208808,0.115815525324399,0.0992348598454637,0.0138448357902453,23
