precip_max,NDVI,LST,month,season,year,fid,COMMUNE,DEPARTEMEN,REGION
110.4673233,0.774092225,28.79572428,10,Wet,2021,135,TANKANTO ESCALE,KOLDA,KOLDA
314.1447754,0.629432538,30.412,7,Wet,2021,135,TANKANTO ESCALE,KOLDA,KOLDA
319.8076782,0.7913875,28.13222222,9,Wet,2021,135,TANKANTO ESCALE,KOLDA,KOLDA
4.074781895,0.708125835,30.10922539,11,Dry,2021,135,TANKANTO ESCALE,KOLDA,KOLDA
416.4971924,0.713804545,29.26426644,8,Wet,2021,135,TANKANTO ESCALE,KOLDA,KOLDA
0,0.569274787,30.67466667,12,Dry,2021,135,TANKANTO ESCALE,KOLDA,KOLDA
173.186264,0.532219979,33.57,6,Wet,2022,135,TANKANTO ESCALE,KOLDA,KOLDA
193.8474274,0.646761603,28.76398939,7,Wet,2022,135,TANKANTO ESCALE,KOLDA,KOLDA
0.003069445,0.329487684,36.86545455,3,Dry,2022,135,TANKANTO ESCALE,KOLDA,KOLDA
0,0.333403991,39.45,4,Dry,2022,135,TANKANTO ESCALE,KOLDA,KOLDA
199.9598389,0.796261757,29.93,10,Wet,2022,135,TANKANTO ESCALE,KOLDA,KOLDA
0.908236146,0.706021113,28.87,11,Dry,2022,135,TANKANTO ESCALE,KOLDA,KOLDA
0,0.387072,34.05,2,Dry,2022,135,TANKANTO ESCALE,KOLDA,KOLDA
49.63180542,0.37957,37.11996914,5,Dry,2022,135,TANKANTO ESCALE,KOLDA,KOLDA
0.002446956,0.493099144,33.17389222,1,Dry,2022,135,TANKANTO ESCALE,KOLDA,KOLDA
1.144159555,0.596859163,29.79311703,12,Dry,2022,135,TANKANTO ESCALE,KOLDA,KOLDA
354.1522522,0.614810473,26.29,8,Wet,2022,135,TANKANTO ESCALE,KOLDA,KOLDA
330.1925049,0.774545924,28.55145506,9,Wet,2022,135,TANKANTO ESCALE,KOLDA,KOLDA
171.3828735,0.526512595,32.1849064,6,Wet,2023,135,TANKANTO ESCALE,KOLDA,KOLDA
0.004964511,0.375902737,38.76151079,3,Dry,2023,135,TANKANTO ESCALE,KOLDA,KOLDA
18.53674698,0.418663508,39.63787055,5,Dry,2023,135,TANKANTO ESCALE,KOLDA,KOLDA
0,0.406765361,32.38457304,2,Dry,2023,135,TANKANTO ESCALE,KOLDA,KOLDA
0.809991658,0.397369273,42.1401835,4,Dry,2023,135,TANKANTO ESCALE,KOLDA,KOLDA
118.939476,0.78965642,28.45,10,Wet,2023,135,TANKANTO ESCALE,KOLDA,KOLDA
0.094892099,0.54220625,29.2638105,1,Dry,2023,135,TANKANTO ESCALE,KOLDA,KOLDA
366.2557068,0.641325597,30.07999069,7,Wet,2023,135,TANKANTO ESCALE,KOLDA,KOLDA
279.4197998,0.746643832,27.77628464,9,Wet,2023,135,TANKANTO ESCALE,KOLDA,KOLDA
364.6676636,0.663282049,24.90679186,8,Wet,2023,135,TANKANTO ESCALE,KOLDA,KOLDA
2.338064194,0.696855447,29.735,11,Dry,2023,135,TANKANTO ESCALE,KOLDA,KOLDA
0.843202114,0.547699775,30.97759315,12,Dry,2023,135,TANKANTO ESCALE,KOLDA,KOLDA
87.99930573,0.434482284,32.83116705,6,Wet,2024,135,TANKANTO ESCALE,KOLDA,KOLDA
456.6670532,0.776523454,25.67513462,9,Wet,2024,135,TANKANTO ESCALE,KOLDA,KOLDA
34.20720673,0.35699749,37.89,5,Dry,2024,135,TANKANTO ESCALE,KOLDA,KOLDA
0.005644596,0.33051,39.27225218,3,Dry,2024,135,TANKANTO ESCALE,KOLDA,KOLDA
322.2219849,0.525550184,25.52700528,7,Wet,2024,135,TANKANTO ESCALE,KOLDA,KOLDA
279.4520874,0.764088268,27.91,10,Wet,2024,135,TANKANTO ESCALE,KOLDA,KOLDA
3.799192667,0.588746932,28.16030291,12,Dry,2024,135,TANKANTO ESCALE,KOLDA,KOLDA
0,0.312912715,39.30428571,4,Dry,2024,135,TANKANTO ESCALE,KOLDA,KOLDA
1.591512442,0.701933333,28.8080881,11,Dry,2024,135,TANKANTO ESCALE,KOLDA,KOLDA
0.042601839,0.360757609,35.48067437,2,Dry,2024,135,TANKANTO ESCALE,KOLDA,KOLDA
257.0518494,0.55285119,25.86297521,8,Wet,2024,135,TANKANTO ESCALE,KOLDA,KOLDA
0,0.438041828,31.15,1,Dry,2024,135,TANKANTO ESCALE,KOLDA,KOLDA
0,0.44045,33.53,6,Wet,2021,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.3454,39.06,5,Dry,2021,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.35425,38.64,3,Dry,2021,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.33775,42.39,4,Dry,2021,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.7431,29.75,10,Wet,2021,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.40635,34.87,2,Dry,2021,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.4471,33.19,1,Dry,2021,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.62605,31.52,7,Wet,2021,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.7524,29.71,9,Wet,2021,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.67985,30.85,11,Dry,2021,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.6915,29.41,8,Wet,2021,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.5002,31.71,12,Dry,2021,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.58415,28.81,7,Wet,2022,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.4771,35.24,6,Wet,2022,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.3303,40.07,4,Dry,2022,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.7529,30.39,10,Wet,2022,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.33795,37.16,3,Dry,2022,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.3515,37.35,5,Dry,2022,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.67335,29.06,11,Dry,2022,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.3771,34.34,2,Dry,2022,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.6511,28.63,8,Wet,2022,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.55045,30.41,12,Dry,2022,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.4259,33.64,1,Dry,2022,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.72165,29.75,9,Wet,2022,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.38105,39.71,5,Dry,2023,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.50225,32.5,6,Wet,2023,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.39685,38.81,3,Dry,2023,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.7477,28.63,10,Wet,2023,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.369,42.67,4,Dry,2023,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.4965,29.82,1,Dry,2023,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.4027,33.07,2,Dry,2023,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.6065,28.77,7,Wet,2023,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.63585,26.17,8,Wet,2023,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.7418,25.41,9,Wet,2023,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.667,30.14,11,Dry,2023,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.5128,31.14,12,Dry,2023,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.73375,26.37,9,Wet,2024,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.4158,32.68,6,Wet,2024,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.52735,26.39,7,Wet,2024,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.34555,37.57,5,Dry,2024,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.3418,38.79,3,Dry,2024,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.7101,28.92,10,Wet,2024,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.31675,39.08,4,Dry,2024,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.54155,28.9,12,Dry,2024,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.48525,26.71,8,Wet,2024,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.6729,29.25,11,Dry,2024,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.37175,35.04,2,Dry,2024,136,SARE YOBA DIEGA,KOLDA,KOLDA
0,0.42515,31.93,1,Dry,2024,136,SARE YOBA DIEGA,KOLDA,KOLDA
1.290943623,0.393065269,36.08,5,Dry,2021,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
3.744932175,0.723175352,29.58,11,Dry,2021,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0,0.360047118,36.16375638,3,Dry,2021,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0,0.365300321,39.41,4,Dry,2021,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
103.7313538,0.751977162,29.478,10,Wet,2021,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
96.49320221,0.427490154,31.63787879,6,Wet,2021,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0.2811189,0.454999632,33.38712788,2,Dry,2021,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
269.2087402,0.490571173,28.07,7,Wet,2021,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0.035627924,0.540741667,32.455,1,Dry,2021,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
433.5971985,0.66612,29.21571429,8,Wet,2021,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0,0.5880125,29.2,12,Dry,2021,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
372.1293335,0.771683766,28.86,9,Wet,2021,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
160.0576935,0.599150515,30.08986368,6,Wet,2022,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0.388120621,0.384652379,33.71823529,3,Dry,2022,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
60.97056961,0.454908737,34.05,5,Dry,2022,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
280.8778687,0.675783333,28.83,7,Wet,2022,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0,0.377121532,36.08818182,4,Dry,2022,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0,0.458828929,31.89,2,Dry,2022,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
271.1379395,0.74029966,29.19703077,10,Wet,2022,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
489.7606201,0.595442308,26.855,8,Wet,2022,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
1.387950897,0.697349711,27.85962264,11,Dry,2022,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0,0.552894444,30.80333333,1,Dry,2022,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0.432187259,0.627337136,28.92522133,12,Dry,2022,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
365.7312317,0.731236193,25.57,9,Wet,2022,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
15.07689476,0.423350334,37.09,5,Dry,2023,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
293.2157288,0.677371429,28.27833333,7,Wet,2023,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0.061733846,0.43983302,34.85333333,3,Dry,2023,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
136.3230591,0.462621933,33.475,6,Wet,2023,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0.165145129,0.412267995,39.09,4,Dry,2023,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
171.5414886,0.761743896,28.57,10,Wet,2023,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0,0.466893978,30.726,2,Dry,2023,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0.104409173,0.579948264,29.115,1,Dry,2023,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
523.0495605,0.645775,26.77,8,Wet,2023,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0.257836819,0.716428571,29.71,11,Dry,2023,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0.486979246,0.594716667,29.26666667,12,Dry,2023,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
340.9030762,0.771301471,27.80120879,9,Wet,2023,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
85.64381409,0.46738125,29.2675,6,Wet,2024,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
27.39138031,0.427710721,34.70391304,5,Dry,2024,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
333.6500549,0.668119743,25.4,8,Wet,2024,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0,0.384804813,34.79367833,3,Dry,2024,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
263.5131836,0.77004996,28.51778863,10,Wet,2024,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
468.9571533,0.51392,23.46476994,7,Wet,2024,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0,0.373032347,35.7168233,4,Dry,2024,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
2.340472698,0.632084521,26.917354,12,Dry,2024,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0.08364819,0.455658191,31.73666667,2,Dry,2024,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0.731070161,0.698889368,29.29,11,Dry,2024,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
564.8447266,0.707486364,27.04501469,9,Wet,2024,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
0,0.521166934,28.97,1,Dry,2024,137,BEMET BIDJINI,SEDHIOU,SEDHIOU
2.994711399,0.400024639,37.17333333,5,Dry,2021,138,DJIBABOUYA,SEDHIOU,SEDHIOU
3.01891923,0.75635,29.506,11,Dry,2021,138,DJIBABOUYA,SEDHIOU,SEDHIOU
81.6016922,0.775633166,29.97680908,10,Wet,2021,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0,0.341072951,36.99,3,Dry,2021,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0.158532783,0.454836563,34.085,2,Dry,2021,138,DJIBABOUYA,SEDHIOU,SEDHIOU
92.85740662,0.4593,33.52984436,6,Wet,2021,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0,0.354037262,40.97,4,Dry,2021,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0.100205369,0.54842,32.47666667,1,Dry,2021,138,DJIBABOUYA,SEDHIOU,SEDHIOU
228.5132904,0.568025,28.24,7,Wet,2021,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0,0.615352207,28.7675,12,Dry,2021,138,DJIBABOUYA,SEDHIOU,SEDHIOU
403.8695679,0.699691211,29.24,8,Wet,2021,138,DJIBABOUYA,SEDHIOU,SEDHIOU
349.9038391,0.798775,28.20333333,9,Wet,2021,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0.050335836,0.365275744,35.66333333,3,Dry,2022,138,DJIBABOUYA,SEDHIOU,SEDHIOU
145.1758881,0.564575,30.705,6,Wet,2022,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0,0.454820831,32.4,2,Dry,2022,138,DJIBABOUYA,SEDHIOU,SEDHIOU
268.3093262,0.674240587,28.385,7,Wet,2022,138,DJIBABOUYA,SEDHIOU,SEDHIOU
185.7740479,0.771307692,28.93,10,Wet,2022,138,DJIBABOUYA,SEDHIOU,SEDHIOU
393.3226013,0.596772084,28.01219591,8,Wet,2022,138,DJIBABOUYA,SEDHIOU,SEDHIOU
57.35274887,0.42822,36.22111111,5,Dry,2022,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0,0.560471205,30.95,1,Dry,2022,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0.107729137,0.721404828,27.59,11,Dry,2022,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0,0.349589733,37.72,4,Dry,2022,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0.508132219,0.634955556,28.86,12,Dry,2022,138,DJIBABOUYA,SEDHIOU,SEDHIOU
331.9995117,0.7633625,26.33310112,9,Wet,2022,138,DJIBABOUYA,SEDHIOU,SEDHIOU
14.8540678,0.4623,37.07,5,Dry,2023,138,DJIBABOUYA,SEDHIOU,SEDHIOU
287.2848206,0.693134976,28.19,7,Wet,2023,138,DJIBABOUYA,SEDHIOU,SEDHIOU
138.4507904,0.501504128,34.13955056,6,Wet,2023,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0,0.435261881,31.21,2,Dry,2023,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0.001137325,0.384292308,37.16,3,Dry,2023,138,DJIBABOUYA,SEDHIOU,SEDHIOU
133.528717,0.769668757,28.41,10,Wet,2023,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0,0.419286047,39.63666667,4,Dry,2023,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0.136090308,0.587926311,29.05,1,Dry,2023,138,DJIBABOUYA,SEDHIOU,SEDHIOU
419.4112244,0.650615789,27.79580535,8,Wet,2023,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0,0.752218379,29.19,11,Dry,2023,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0.505184293,0.61943,28.23208333,12,Dry,2023,138,DJIBABOUYA,SEDHIOU,SEDHIOU
275.9281921,0.817000883,27.63491803,9,Wet,2023,138,DJIBABOUYA,SEDHIOU,SEDHIOU
240.8065186,0.80672,28.42666667,10,Wet,2024,138,DJIBABOUYA,SEDHIOU,SEDHIOU
65.32943726,0.439775,30.27,6,Wet,2024,138,DJIBABOUYA,SEDHIOU,SEDHIOU
26.14302063,0.430440516,34.97,5,Dry,2024,138,DJIBABOUYA,SEDHIOU,SEDHIOU
431.8611755,0.541596578,21.47080486,7,Wet,2024,138,DJIBABOUYA,SEDHIOU,SEDHIOU
285.9910583,0.61492307,24.65293303,8,Wet,2024,138,DJIBABOUYA,SEDHIOU,SEDHIOU
2.243216753,0.65402084,26.63285714,12,Dry,2024,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0,0.349837536,36.4198744,3,Dry,2024,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0,0.37818861,36.6675,4,Dry,2024,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0.045493197,0.443653843,32.46,2,Dry,2024,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0,0.721165727,28.93,11,Dry,2024,138,DJIBABOUYA,SEDHIOU,SEDHIOU
0.042393144,0.540790389,28.8613486,1,Dry,2024,138,DJIBABOUYA,SEDHIOU,SEDHIOU
478.4662476,0.809147588,27.07,9,Wet,2024,138,DJIBABOUYA,SEDHIOU,SEDHIOU
4.974097252,0.419598864,37.41923077,5,Dry,2021,139,SAN SAMBA,SEDHIOU,SEDHIOU
109.2609558,0.783337845,29.60731826,10,Wet,2021,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.051796202,0.34193139,37.34085145,3,Dry,2021,139,SAN SAMBA,SEDHIOU,SEDHIOU
0,0.369138721,40.97353859,4,Dry,2021,139,SAN SAMBA,SEDHIOU,SEDHIOU
100.663353,0.478240908,33.64907561,6,Wet,2021,139,SAN SAMBA,SEDHIOU,SEDHIOU
3.633384705,0.763734012,28.83375,11,Dry,2021,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.234109491,0.439227246,33.41633857,2,Dry,2021,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.100241676,0.556810176,31.51375,1,Dry,2021,139,SAN SAMBA,SEDHIOU,SEDHIOU
252.8262482,0.623145795,27.67,7,Wet,2021,139,SAN SAMBA,SEDHIOU,SEDHIOU
0,0.631132863,28.76777778,12,Dry,2021,139,SAN SAMBA,SEDHIOU,SEDHIOU
417.4682922,0.708781579,28.71,8,Wet,2021,139,SAN SAMBA,SEDHIOU,SEDHIOU
366.6540833,0.814411091,27.82662635,9,Wet,2021,139,SAN SAMBA,SEDHIOU,SEDHIOU
158.0542603,0.603077978,30.19487599,6,Wet,2022,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.385689616,0.349616703,35.20317886,3,Dry,2022,139,SAN SAMBA,SEDHIOU,SEDHIOU
0,0.439600692,32.00761199,2,Dry,2022,139,SAN SAMBA,SEDHIOU,SEDHIOU
277.0848999,0.681241951,27.79796719,7,Wet,2022,139,SAN SAMBA,SEDHIOU,SEDHIOU
57.66506195,0.435293915,36.32827598,5,Dry,2022,139,SAN SAMBA,SEDHIOU,SEDHIOU
0,0.36513837,38.71131555,4,Dry,2022,139,SAN SAMBA,SEDHIOU,SEDHIOU
253.7587128,0.76742939,28.86182436,10,Wet,2022,139,SAN SAMBA,SEDHIOU,SEDHIOU
0,0.576474665,29.95,1,Dry,2022,139,SAN SAMBA,SEDHIOU,SEDHIOU
1.54207015,0.713046424,27.41333333,11,Dry,2022,139,SAN SAMBA,SEDHIOU,SEDHIOU
430.8031616,0.604029783,26.70382919,8,Wet,2022,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.58133769,0.642720186,28.26575776,12,Dry,2022,139,SAN SAMBA,SEDHIOU,SEDHIOU
366.5527344,0.748012052,26.83157895,9,Wet,2022,139,SAN SAMBA,SEDHIOU,SEDHIOU
315.9525452,0.716672222,28.51878049,7,Wet,2023,139,SAN SAMBA,SEDHIOU,SEDHIOU
17.0196228,0.451120485,38.64486534,5,Dry,2023,139,SAN SAMBA,SEDHIOU,SEDHIOU
157.9411316,0.785403643,28.31,10,Wet,2023,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.003031942,0.443521898,31.27441325,2,Dry,2023,139,SAN SAMBA,SEDHIOU,SEDHIOU
159.6357574,0.497733333,35.97764742,6,Wet,2023,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.133504137,0.3923775,37.34773474,3,Dry,2023,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.296255469,0.427634696,40.76945105,4,Dry,2023,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.123591751,0.595822691,28.36,1,Dry,2023,139,SAN SAMBA,SEDHIOU,SEDHIOU
459.350647,0.708940633,26.28103651,8,Wet,2023,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.103597239,0.755936836,28.5784096,11,Dry,2023,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.541749954,0.634735724,28.17363636,12,Dry,2023,139,SAN SAMBA,SEDHIOU,SEDHIOU
341.4936218,0.791263784,27.30285714,9,Wet,2023,139,SAN SAMBA,SEDHIOU,SEDHIOU
276.6283875,0.808610083,27.66957147,10,Wet,2024,139,SAN SAMBA,SEDHIOU,SEDHIOU
31.18223572,0.408396088,36.3025277,5,Dry,2024,139,SAN SAMBA,SEDHIOU,SEDHIOU
80.2885437,0.454965711,31.0308004,6,Wet,2024,139,SAN SAMBA,SEDHIOU,SEDHIOU
2.209935904,0.669813646,26.732,12,Dry,2024,139,SAN SAMBA,SEDHIOU,SEDHIOU
0,0.333691449,36.92058824,3,Dry,2024,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.098003156,0.361584869,37.59589126,4,Dry,2024,139,SAN SAMBA,SEDHIOU,SEDHIOU
428.1840515,0.603723023,25.14333333,7,Wet,2024,139,SAN SAMBA,SEDHIOU,SEDHIOU
559.3294678,0.806581899,26.96972756,9,Wet,2024,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.090252832,0.423995945,32.800035,2,Dry,2024,139,SAN SAMBA,SEDHIOU,SEDHIOU
309.1047974,0.657930199,26.95785714,8,Wet,2024,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.041391309,0.521404677,28.73079297,1,Dry,2024,139,SAN SAMBA,SEDHIOU,SEDHIOU
0.284146577,0.736469604,28.64054484,11,Dry,2024,139,SAN SAMBA,SEDHIOU,SEDHIOU
133.0605164,0.6329,29.71,10,Wet,2021,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0,0.28975,36.77,4,Dry,2021,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
108.5297699,0.322,29.53,6,Wet,2021,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0.350107372,0.2696,33.18,5,Dry,2021,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0,0.29835,33.49,3,Dry,2021,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
3.43132019,0.6027,29.26,11,Dry,2021,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
398.9116211,0.64285,28.62,9,Wet,2021,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0.361331671,0.3196,32.12,2,Dry,2021,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0,0.50395,28.85,12,Dry,2021,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
439.1799316,0.5381,28.11,8,Wet,2021,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0.042925172,0.38325,30.54,1,Dry,2021,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
292.7138672,0.39765,28.03,7,Wet,2021,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
69.13799286,0.29235,33.32,5,Dry,2022,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
172.240509,0.4511,31.25,6,Wet,2022,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0,0.2974,33.31,4,Dry,2022,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0.946852744,0.2985,32.31,3,Dry,2022,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
371.1473389,0.6433,26.13,9,Wet,2022,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
300.3356628,0.6001,26.55,10,Wet,2022,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0.529584944,0.53205,28.73,12,Dry,2022,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0,0.34145,31.35,2,Dry,2022,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0.344191343,0.5928,27.81,11,Dry,2022,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
238.2932281,0.44805,26.68,7,Wet,2022,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0,0.40015,30,1,Dry,2022,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
417.6874695,0.4801,26.19,8,Wet,2022,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
156.0401001,0.39885,32.89,6,Wet,2023,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
18.71277618,0.28705,35.83,5,Dry,2023,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0.441494286,0.31185,36.47,4,Dry,2023,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0,0.37015,29.53,2,Dry,2023,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0.16699715,0.31345,33.07,3,Dry,2023,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0.046547815,0.4135,28.13,1,Dry,2023,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
478.8404236,0.4765,24.37,8,Wet,2023,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
179.5710754,0.6283,27.85,10,Wet,2023,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
379.6972656,0.5703,26.65,9,Wet,2023,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
327.1939697,0.5306,28.8,7,Wet,2023,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
0.752945423,0.5887,29.21,11,Dry,2023,140,DIATTACOUNDA,GOUDOMP,SEDHIOU
